dist_to_tls,ambulance_speed,queue_length,eta_seconds,phase_index,phase_remaining,y_extend,action,junction_id,approach_edge_id,t
76.03313371127696,27.768304330823014,22.5,2.7381266355137015,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.0
73.26110505808067,27.72028653196292,22.5,2.642869689445917,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.1
70.49447751701686,27.666275410638193,22.5,2.5480291969446105,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.2
67.72011922940116,27.743582876157017,22.5,2.4409291161741113,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.3
64.94929543507092,27.708237943302375,22.5,2.3440427921823317,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.4
62.175539966294934,27.73755468775984,22.5,2.2415652953622494,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.5
59.409934179173945,27.656057871209924,22.5,2.148170735534219,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.6
56.63955390969005,27.70380269483896,22.5,2.0444685711049204,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.7
53.865885306373855,27.736686033161824,22.5,1.9420447432678911,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.8
51.09525169314017,27.706336132336876,22.5,1.8441720857311554,0.0,12.0,12.0,extend,3661114771,-177523149#11,32.9
48.32378231419685,27.714693789433223,22.5,1.7436159562629283,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.0
45.55487528647592,27.689070277209396,22.5,1.6452295014026417,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.1
42.78465686931105,27.702184171648696,22.5,1.54445066873457,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.2
40.007267599269454,27.773892700416038,22.5,1.4404631007546942,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.3
37.234613514946005,27.7265408432344,22.5,1.3429231480937402,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.4
34.461968017825086,27.72645497120917,22.5,1.2429273072814393,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.5
31.69099266090703,27.709753569180613,22.5,1.1436764524731984,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.6
28.924322397228963,27.666702636780684,22.5,1.0454560768212535,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.7
26.147991104935926,27.763312922930346,22.5,0.9418181172225923,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.8
23.381181131279504,27.66809973656433,22.5,0.8450591603289792,0.0,12.0,12.0,extend,3661114771,-177523149#11,33.9
20.604910161912613,27.762709693668878,22.5,0.7421793617865565,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.0
17.832874071058512,27.720360908540897,22.5,0.6433131996331275,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.1
15.055297022707919,27.775770483505912,22.5,0.5420298613011728,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.2
12.277853044623669,27.774439780842513,22.5,0.44205583052272207,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.3
9.506082036433213,27.717710081904663,22.5,0.34296058398558693,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.4
6.728815215767753,27.77266820665449,22.5,0.24228191420785022,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.5
3.9521538182205234,27.766613975472282,22.5,0.14233474134482763,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.6
1.1862383405167236,27.659154777037912,22.5,0.04288772921945957,0.0,12.0,12.0,extend,3661114771,-177523149#11,34.7
67.5209366687703,27.653016717464197,0.0,2.441720458879541,0.0,12.0,12.0,extend,3660221578,:3661114771_0,34.8
64.82460780816008,26.96328860610221,0.0,2.4041803192170432,0.0,12.0,12.0,extend,3660221578,:3661114771_0,34.9
62.196624273036974,26.27983535123112,0.0,2.3667052491682856,0.0,12.0,12.0,extend,3660221578,:3661114771_0,35.0
59.63635327150132,25.602710015356568,0.0,2.3292984701905106,0.0,12.0,12.0,extend,3660221578,:3661114771_0,35.1
57.14315657355633,24.931966979449836,0.0,2.2919634307496297,0.0,12.0,12.0,extend,3660221578,:3661114771_0,35.2
54.71639037386629,24.267661996900472,22.5,2.254703826881008,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.3
52.2666829686174,24.497074052488802,22.5,2.1335888056111467,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.4
49.80068425067933,24.65998717938075,22.5,2.01949351751163,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.5
47.309857064695805,24.908271859835278,22.5,1.8993632850532358,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.6
44.79620874349635,25.13648321199455,22.5,1.7821191757692116,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.7
42.25943395286312,25.367747906332283,22.5,1.6658725129602199,0.0,12.0,12.0,extend,3660221578,-177523149#10,35.8
